8.612204819774266298e+02,8.576848397140731777e+02,8.540591210014530361e+02,8.503410309901136088e+02,8.465282163654425176e+02
8.646682856282999410e+02,8.612204819774266298e+02,8.576848397140731777e+02,8.540591210014530361e+02,8.503410309901136088e+02
8.680304329072217797e+02,8.646682856282999410e+02,8.612204819774266298e+02,8.576848397140731777e+02,8.540591210014530361e+02
8.713090518396829793e+02,8.680304329072217797e+02,8.646682856282999410e+02,8.612204819774266298e+02,8.576848397140731777e+02
8.745062175830408933e+02,8.713090518396829793e+02,8.680304329072217797e+02,8.646682856282999410e+02,8.612204819774266298e+02
8.776239537399621895e+02,8.745062175830408933e+02,8.713090518396829793e+02,8.680304329072217797e+02,8.646682856282999410e+02
8.806642336392350217e+02,8.776239537399621895e+02,8.745062175830408933e+02,8.713090518396829793e+02,8.680304329072217797e+02
8.836289815847602540e+02,8.806642336392350217e+02,8.776239537399621895e+02,8.745062175830408933e+02,8.713090518396829793e+02
8.865200740735137970e+02,8.836289815847602540e+02,8.806642336392350217e+02,8.776239537399621895e+02,8.745062175830408933e+02
8.893393409832499401e+02,8.865200740735137970e+02,8.836289815847602540e+02,8.806642336392350217e+02,8.776239537399621895e+02
8.920885667306972664e+02,8.893393409832499401e+02,8.865200740735137970e+02,8.836289815847602540e+02,8.806642336392350217e+02
8.947694914009814511e+02,8.920885667306972664e+02,8.893393409832499401e+02,8.865200740735137970e+02,8.836289815847602540e+02
8.973838118489883300e+02,8.947694914009814511e+02,8.920885667306972664e+02,8.893393409832499401e+02,8.865200740735137970e+02
8.999331827733650471e+02,8.973838118489883300e+02,8.947694914009814511e+02,8.920885667306972664e+02,8.893393409832499401e+02
9.024192177638392423e+02,8.999331827733650471e+02,8.973838118489883300e+02,8.947694914009814511e+02,8.920885667306972664e+02
9.048434903225188464e+02,9.024192177638392423e+02,8.999331827733650471e+02,8.973838118489883300e+02,8.947694914009814511e+02
9.072075348598187929e+02,9.048434903225188464e+02,9.024192177638392423e+02,8.999331827733650471e+02,8.973838118489883300e+02
9.095128476656451539e+02,9.072075348598187929e+02,9.048434903225188464e+02,9.024192177638392423e+02,8.999331827733650471e+02
9.117608878564517454e+02,9.095128476656451539e+02,9.072075348598187929e+02,9.048434903225188464e+02,9.024192177638392423e+02
9.139530782987679913e+02,9.117608878564517454e+02,9.095128476656451539e+02,9.072075348598187929e+02,9.048434903225188464e+02
9.160908065097830786e+02,9.139530782987679913e+02,9.117608878564517454e+02,9.095128476656451539e+02,9.072075348598187929e+02
9.181754255355556325e+02,9.160908065097830786e+02,9.139530782987679913e+02,9.117608878564517454e+02,9.095128476656451539e+02
9.202082548074066608e+02,9.181754255355556325e+02,9.160908065097830786e+02,9.139530782987679913e+02,9.117608878564517454e+02
9.221905809770352107e+02,9.202082548074066608e+02,9.181754255355556325e+02,9.160908065097830786e+02,9.139530782987679913e+02
9.241236587308869730e+02,9.221905809770352107e+02,9.202082548074066608e+02,9.181754255355556325e+02,9.160908065097830786e+02
9.260087115842915182e+02,9.241236587308869730e+02,9.221905809770352107e+02,9.202082548074066608e+02,9.181754255355556325e+02
9.278469326558692956e+02,9.260087115842915182e+02,9.241236587308869730e+02,9.221905809770352107e+02,9.202082548074066608e+02
9.296394854227000906e+02,9.278469326558692956e+02,9.260087115842915182e+02,9.241236587308869730e+02,9.221905809770352107e+02
9.313875044567298573e+02,9.296394854227000906e+02,9.278469326558692956e+02,9.260087115842915182e+02,9.241236587308869730e+02
9.330920961428829514e+02,9.313875044567298573e+02,9.296394854227000906e+02,9.278469326558692956e+02,9.260087115842915182e+02
9.347543393793332598e+02,9.330920961428829514e+02,9.313875044567298573e+02,9.296394854227000906e+02,9.278469326558692956e+02
9.363752862603779477e+02,9.347543393793332598e+02,9.330920961428829514e+02,9.313875044567298573e+02,9.296394854227000906e+02
9.379559627423466281e+02,9.363752862603779477e+02,9.347543393793332598e+02,9.330920961428829514e+02,9.313875044567298573e+02
9.394973692929664821e+02,9.379559627423466281e+02,9.363752862603779477e+02,9.347543393793332598e+02,9.330920961428829514e+02
9.410004815245943064e+02,9.394973692929664821e+02,9.379559627423466281e+02,9.363752862603779477e+02,9.347543393793332598e+02
9.424662508117176003e+02,9.410004815245943064e+02,9.394973692929664821e+02,9.379559627423466281e+02,9.363752862603779477e+02
9.438956048931139549e+02,9.424662508117176003e+02,9.410004815245943064e+02,9.394973692929664821e+02,9.379559627423466281e+02
9.452894484590506181e+02,9.438956048931139549e+02,9.424662508117176003e+02,9.410004815245943064e+02,9.394973692929664821e+02
9.466486637238961066e+02,9.452894484590506181e+02,9.438956048931139549e+02,9.424662508117176003e+02,9.410004815245943064e+02
9.479741109845055007e+02,9.466486637238961066e+02,9.452894484590506181e+02,9.438956048931139549e+02,9.424662508117176003e+02
9.492666291647342405e+02,9.479741109845055007e+02,9.466486637238961066e+02,9.452894484590506181e+02,9.438956048931139549e+02
9.505270363464229604e+02,9.492666291647342405e+02,9.479741109845055007e+02,9.466486637238961066e+02,9.452894484590506181e+02
9.517561302871915814e+02,9.505270363464229604e+02,9.492666291647342405e+02,9.479741109845055007e+02,9.466486637238961066e+02
9.529546889253691688e+02,9.517561302871915814e+02,9.505270363464229604e+02,9.492666291647342405e+02,9.479741109845055007e+02
9.541234708723795848e+02,9.529546889253691688e+02,9.517561302871915814e+02,9.505270363464229604e+02,9.492666291647342405e+02
9.552632158928938679e+02,9.541234708723795848e+02,9.529546889253691688e+02,9.517561302871915814e+02,9.505270363464229604e+02
9.563746453730548183e+02,9.552632158928938679e+02,9.541234708723795848e+02,9.529546889253691688e+02,9.517561302871915814e+02
9.574584627770680072e+02,9.563746453730548183e+02,9.552632158928938679e+02,9.541234708723795848e+02,9.529546889253691688e+02
9.585153540924502522e+02,9.574584627770680072e+02,9.563746453730548183e+02,9.552632158928938679e+02,9.541234708723795848e+02
9.595459882642159073e+02,9.585153540924502522e+02,9.574584627770680072e+02,9.563746453730548183e+02,9.552632158928938679e+02
9.605510176182767736e+02,9.595459882642159073e+02,9.585153540924502522e+02,9.574584627770680072e+02,9.563746453730548183e+02
9.615310782743227946e+02,9.605510176182767736e+02,9.595459882642159073e+02,9.585153540924502522e+02,9.574584627770680072e+02
9.624867905484451285e+02,9.615310782743227946e+02,9.605510176182767736e+02,9.595459882642159073e+02,9.585153540924502522e+02
9.634187593457571666e+02,9.624867905484451285e+02,9.615310782743227946e+02,9.605510176182767736e+02,9.595459882642159073e+02
9.643275745432609938e+02,9.634187593457571666e+02,9.624867905484451285e+02,9.615310782743227946e+02,9.605510176182767736e+02
9.652138113632018985e+02,9.643275745432609938e+02,9.634187593457571666e+02,9.624867905484451285e+02,9.615310782743227946e+02
9.660780307371474009e+02,9.652138113632018985e+02,9.643275745432609938e+02,9.634187593457571666e+02,9.624867905484451285e+02
9.669207796610214700e+02,9.660780307371474009e+02,9.652138113632018985e+02,9.643275745432609938e+02,9.634187593457571666e+02
9.677425915413180064e+02,9.669207796610214700e+02,9.660780307371474009e+02,9.652138113632018985e+02,9.643275745432609938e+02
9.685439865327133475e+02,9.677425915413180064e+02,9.669207796610214700e+02,9.660780307371474009e+02,9.652138113632018985e+02
9.693254718672912986e+02,9.685439865327133475e+02,9.677425915413180064e+02,9.669207796610214700e+02,9.660780307371474009e+02
9.700875421755882826e+02,9.693254718672912986e+02,9.685439865327133475e+02,9.677425915413180064e+02,9.669207796610214700e+02
9.708306797996634714e+02,9.700875421755882826e+02,9.693254718672912986e+02,9.685439865327133475e+02,9.677425915413180064e+02
9.715553550983905780e+02,9.708306797996634714e+02,9.700875421755882826e+02,9.693254718672912986e+02,9.685439865327133475e+02
9.722620267451649170e+02,9.715553550983905780e+02,9.708306797996634714e+02,9.700875421755882826e+02,9.693254718672912986e+02
9.729511420182146821e+02,9.722620267451649170e+02,9.715553550983905780e+02,9.708306797996634714e+02,9.700875421755882826e+02
9.736231370836995893e+02,9.729511420182146821e+02,9.722620267451649170e+02,9.715553550983905780e+02,9.708306797996634714e+02
9.742784372717765109e+02,9.736231370836995893e+02,9.729511420182146821e+02,9.722620267451649170e+02,9.715553550983905780e+02
9.749174573458058148e+02,9.742784372717765109e+02,9.736231370836995893e+02,9.729511420182146821e+02,9.722620267451649170e+02
9.755406017648708712e+02,9.749174573458058148e+02,9.742784372717765109e+02,9.736231370836995893e+02,9.729511420182146821e+02
9.761482649397748901e+02,9.755406017648708712e+02,9.749174573458058148e+02,9.742784372717765109e+02,9.736231370836995893e+02
9.767408314826773221e+02,9.761482649397748901e+02,9.755406017648708712e+02,9.749174573458058148e+02,9.742784372717765109e+02
9.773186764505295514e+02,9.767408314826773221e+02,9.761482649397748901e+02,9.755406017648708712e+02,9.749174573458058148e+02
9.778821655824616528e+02,9.773186764505295514e+02,9.767408314826773221e+02,9.761482649397748901e+02,9.755406017648708712e+02
9.784316555312724404e+02,9.778821655824616528e+02,9.773186764505295514e+02,9.767408314826773221e+02,9.761482649397748901e+02
9.789674940891673032e+02,9.784316555312724404e+02,9.778821655824616528e+02,9.773186764505295514e+02,9.767408314826773221e+02
9.794900204078895740e+02,9.789674940891673032e+02,9.784316555312724404e+02,9.778821655824616528e+02,9.773186764505295514e+02
9.799995652133810609e+02,9.794900204078895740e+02,9.789674940891673032e+02,9.784316555312724404e+02,9.778821655824616528e+02
9.804964510151111199e+02,9.799995652133810609e+02,9.794900204078895740e+02,9.789674940891673032e+02,9.784316555312724404e+02
9.809809923102044422e+02,9.804964510151111199e+02,9.799995652133810609e+02,9.794900204078895740e+02,9.789674940891673032e+02
9.814534957824978392e+02,9.809809923102044422e+02,9.804964510151111199e+02,9.799995652133810609e+02,9.794900204078895740e+02
9.819142604966514227e+02,9.814534957824978392e+02,9.809809923102044422e+02,9.804964510151111199e+02,9.799995652133810609e+02
9.823635780874377588e+02,9.819142604966514227e+02,9.814534957824978392e+02,9.809809923102044422e+02,9.804964510151111199e+02
9.828017329443280232e+02,9.823635780874377588e+02,9.819142604966514227e+02,9.814534957824978392e+02,9.809809923102044422e+02
9.832290023914923722e+02,9.828017329443280232e+02,9.823635780874377588e+02,9.819142604966514227e+02,9.814534957824978392e+02
9.836456568633287816e+02,9.832290023914923722e+02,9.828017329443280232e+02,9.823635780874377588e+02,9.819142604966514227e+02
9.840519600756305181e+02,9.836456568633287816e+02,9.832290023914923722e+02,9.828017329443280232e+02,9.823635780874377588e+02
9.844481691925016094e+02,9.840519600756305181e+02,9.836456568633287816e+02,9.832290023914923722e+02,9.828017329443280232e+02
9.848345349891253591e+02,9.844481691925016094e+02,9.840519600756305181e+02,9.836456568633287816e+02,9.832290023914923722e+02
9.852113020104893621e+02,9.848345349891253591e+02,9.844481691925016094e+02,9.840519600756305181e+02,9.836456568633287816e+02
9.855787087261662691e+02,9.852113020104893621e+02,9.848345349891253591e+02,9.844481691925016094e+02,9.840519600756305181e+02
9.859369876812505709e+02,9.855787087261662691e+02,9.852113020104893621e+02,9.848345349891253591e+02,9.844481691925016094e+02
9.862863656435445137e+02,9.859369876812505709e+02,9.855787087261662691e+02,9.852113020104893621e+02,9.848345349891253591e+02
9.866270637470877318e+02,9.862863656435445137e+02,9.859369876812505709e+02,9.855787087261662691e+02,9.852113020104893621e+02
9.869592976321209790e+02,9.866270637470877318e+02,9.862863656435445137e+02,9.859369876812505709e+02,9.855787087261662691e+02
9.872832775815729747e+02,9.869592976321209790e+02,9.866270637470877318e+02,9.862863656435445137e+02,9.859369876812505709e+02
9.875992086541557455e+02,9.872832775815729747e+02,9.869592976321209790e+02,9.866270637470877318e+02,9.862863656435445137e+02
9.879072908141540665e+02,9.875992086541557455e+02,9.872832775815729747e+02,9.869592976321209790e+02,9.866270637470877318e+02
9.882077190579899479e+02,9.879072908141540665e+02,9.875992086541557455e+02,9.872832775815729747e+02,9.869592976321209790e+02
9.885006835376429990e+02,9.882077190579899479e+02,9.879072908141540665e+02,9.875992086541557455e+02,9.872832775815729747e+02
9.887863696810046577e+02,9.885006835376429990e+02,9.882077190579899479e+02,9.879072908141540665e+02,9.875992086541557455e+02
9.890649583092422290e+02,9.887863696810046577e+02,9.885006835376429990e+02,9.882077190579899479e+02,9.879072908141540665e+02
9.893366257512469701e+02,9.890649583092422290e+02,9.887863696810046577e+02,9.885006835376429990e+02,9.882077190579899479e+02
9.896015439552394355e+02,9.893366257512469701e+02,9.890649583092422290e+02,9.887863696810046577e+02,9.885006835376429990e+02
9.898598805976014319e+02,9.896015439552394355e+02,9.893366257512469701e+02,9.890649583092422290e+02,9.887863696810046577e+02
9.901117991890047279e+02,9.898598805976014319e+02,9.896015439552394355e+02,9.893366257512469701e+02,9.890649583092422290e+02
9.903574591779027969e+02,9.901117991890047279e+02,9.898598805976014319e+02,9.896015439552394355e+02,9.893366257512469701e+02
9.905970160514517602e+02,9.903574591779027969e+02,9.901117991890047279e+02,9.898598805976014319e+02,9.896015439552394355e+02
9.908306214339235112e+02,9.905970160514517602e+02,9.903574591779027969e+02,9.901117991890047279e+02,9.898598805976014319e+02
9.910584231826744599e+02,9.908306214339235112e+02,9.905970160514517602e+02,9.903574591779027969e+02,9.901117991890047279e+02
9.912805654817299228e+02,9.910584231826744599e+02,9.908306214339235112e+02,9.905970160514517602e+02,9.903574591779027969e+02
9.914971889330431623e+02,9.912805654817299228e+02,9.910584231826744599e+02,9.908306214339235112e+02,9.905970160514517602e+02
9.917084306454878515e+02,9.914971889330431623e+02,9.912805654817299228e+02,9.910584231826744599e+02,9.908306214339235112e+02
9.919144243216389896e+02,9.917084306454878515e+02,9.914971889330431623e+02,9.912805654817299228e+02,9.910584231826744599e+02
9.921153003423983137e+02,9.919144243216389896e+02,9.917084306454878515e+02,9.914971889330431623e+02,9.912805654817299228e+02
9.923111858495168462e+02,9.921153003423983137e+02,9.919144243216389896e+02,9.917084306454878515e+02,9.914971889330431623e+02
9.925022048260678957e+02,9.923111858495168462e+02,9.921153003423983137e+02,9.919144243216389896e+02,9.917084306454878515e+02
9.926884781749203057e+02,9.925022048260678957e+02,9.923111858495168462e+02,9.921153003423983137e+02,9.919144243216389896e+02
9.928701237952620886e+02,9.926884781749203057e+02,9.925022048260678957e+02,9.923111858495168462e+02,9.921153003423983137e+02
9.930472566572235564e+02,9.928701237952620886e+02,9.926884781749203057e+02,9.925022048260678957e+02,9.923111858495168462e+02
9.932199888746456509e+02,9.930472566572235564e+02,9.928701237952620886e+02,9.926884781749203057e+02,9.925022048260678957e+02
9.933884297760412210e+02,9.932199888746456509e+02,9.930472566572235564e+02,9.928701237952620886e+02,9.926884781749203057e+02
9.935526859737926770e+02,9.933884297760412210e+02,9.932199888746456509e+02,9.930472566572235564e+02,9.928701237952620886e+02
9.937128614316312678e+02,9.935526859737926770e+02,9.933884297760412210e+02,9.932199888746456509e+02,9.930472566572235564e+02
9.938690575304391359e+02,9.937128614316312678e+02,9.935526859737926770e+02,9.933884297760412210e+02,9.932199888746456509e+02
9.940213731324173523e+02,9.938690575304391359e+02,9.937128614316312678e+02,9.935526859737926770e+02,9.933884297760412210e+02
9.941699046436588105e+02,9.940213731324173523e+02,9.938690575304391359e+02,9.937128614316312678e+02,9.935526859737926770e+02
9.943147460751679318e+02,9.941699046436588105e+02,9.940213731324173523e+02,9.938690575304391359e+02,9.937128614316312678e+02
9.944559891023629916e+02,9.943147460751679318e+02,9.941699046436588105e+02,9.940213731324173523e+02,9.938690575304391359e+02
9.945937231231011992e+02,9.944559891023629916e+02,9.943147460751679318e+02,9.941699046436588105e+02,9.940213731324173523e+02
9.947280353142616605e+02,9.945937231231011992e+02,9.944559891023629916e+02,9.943147460751679318e+02,9.941699046436588105e+02
9.948590106869229430e+02,9.947280353142616605e+02,9.945937231231011992e+02,9.944559891023629916e+02,9.943147460751679318e+02
9.949867321401696927e+02,9.948590106869229430e+02,9.947280353142616605e+02,9.945937231231011992e+02,9.944559891023629916e+02
9.951112805135624058e+02,9.949867321401696927e+02,9.948590106869229430e+02,9.947280353142616605e+02,9.945937231231011992e+02
9.952327346383035547e+02,9.951112805135624058e+02,9.949867321401696927e+02,9.948590106869229430e+02,9.947280353142616605e+02
9.953511713871332631e+02,9.952327346383035547e+02,9.951112805135624058e+02,9.949867321401696927e+02,9.948590106869229430e+02
9.954666657229840894e+02,9.953511713871332631e+02,9.952327346383035547e+02,9.951112805135624058e+02,9.949867321401696927e+02
9.955792907464286827e+02,9.954666657229840894e+02,9.953511713871332631e+02,9.952327346383035547e+02,9.951112805135624058e+02
9.956891177419471433e+02,9.955792907464286827e+02,9.954666657229840894e+02,9.953511713871332631e+02,9.952327346383035547e+02
9.957962162230455760e+02,9.956891177419471433e+02,9.955792907464286827e+02,9.954666657229840894e+02,9.953511713871332631e+02
9.959006539762542616e+02,9.957962162230455760e+02,9.956891177419471433e+02,9.955792907464286827e+02,9.954666657229840894e+02
9.960024971040317041e+02,9.959006539762542616e+02,9.957962162230455760e+02,9.956891177419471433e+02,9.955792907464286827e+02
9.961018100666034343e+02,9.960024971040317041e+02,9.959006539762542616e+02,9.957962162230455760e+02,9.956891177419471433e+02
9.961986557227612593e+02,9.961018100666034343e+02,9.960024971040317041e+02,9.959006539762542616e+02,9.957962162230455760e+02
9.962930953696488814e+02,9.961986557227612593e+02,9.961018100666034343e+02,9.960024971040317041e+02,9.959006539762542616e+02
9.963851887815592363e+02,9.962930953696488814e+02,9.961986557227612593e+02,9.961018100666034343e+02,9.960024971040317041e+02
9.964749942477673130e+02,9.963851887815592363e+02,9.962930953696488814e+02,9.961986557227612593e+02,9.961018100666034343e+02
9.965625686094243747e+02,9.964749942477673130e+02,9.963851887815592363e+02,9.962930953696488814e+02,9.961986557227612593e+02
9.966479672955339311e+02,9.965625686094243747e+02,9.964749942477673130e+02,9.963851887815592363e+02,9.962930953696488814e+02
9.967312443580356103e+02,9.966479672955339311e+02,9.965625686094243747e+02,9.964749942477673130e+02,9.963851887815592363e+02
9.968124525060156884e+02,9.967312443580356103e+02,9.966479672955339311e+02,9.965625686094243747e+02,9.964749942477673130e+02
9.968916431390692878e+02,9.968124525060156884e+02,9.967312443580356103e+02,9.966479672955339311e+02,9.965625686094243747e+02
9.969688663798330026e+02,9.968916431390692878e+02,9.968124525060156884e+02,9.967312443580356103e+02,9.966479672955339311e+02
9.970441711057090970e+02,9.969688663798330026e+02,9.968916431390692878e+02,9.968124525060156884e+02,9.967312443580356103e+02
9.971176049798016265e+02,9.970441711057090970e+02,9.969688663798330026e+02,9.968916431390692878e+02,9.968124525060156884e+02
